0,1,2,3,4
0.3727272727272727,0.1472098089470449,0.001429876933912101,0.12048110195314496,0.10527607650794973
0.38181818181818183,0.13530288793947443,0.0037370283273099065,0.1233401525580086,0.09766910979203869
0.3909090909090909,0.13282296149109404,0.0018199477981352572,0.12390209967926666,0.09608718104377359
0.4,0.13022558724622188,0.0003086425276054189,0.12420305235271015,0.09426736760116058
0.40909090909090906,0.17198137481185613,0.005946870558751652,0.11103087574191328,0.12051240180977733
0.4181818181818182,0.14515858734332984,0.002394868553316716,0.11851517998070014,0.10154170125455234
0.42727272727272725,0.17609947085236882,0.0002723690931985535,0.10933446789081944,0.12304369704474233
0.4363636363636364,0.14148224400110027,0.003278393550318126,0.11820101440539174,0.09809681468199069
0.44545454545454544,0.17390942562394685,0.0008655859739411132,0.10899140064128325,0.12029067788615698
0.4545454545454546,0.21955614276429625,0.015269664314393838,0.09629889897648987,0.16202328806618133
0.4636363636363636,0.19015477791404012,0.0001544932030318276,0.10327753652731725,0.13265433963906592
0.47272727272727266,0.16547159314095825,0.003355567332200016,0.10919139562206354,0.111891759596993
0.4818181818181818,0.1717606760560793,0.0023343349955418065,0.1065285504212138,0.11585059088180734
0.49090909090909085,0.1622272057996916,0.0007257099581617937,0.10867393473854138,0.10824606075740856
0.5,0.16518246527087738,1.8699204681936552e-06,0.10729724655843643,0.10983579797055927
0.509090909090909,0.2022311089542435,0.00029085655293427295,0.09701976802875867,0.14060995589993242
0.5181818181818182,0.20610507544183002,0.3604285138444855,0.08319618170939104,0.13636359197156445
0.5272727272727272,0.19228881674961998,0.001361813222945386,0.09831482664736542,0.1301290913601512
0.5363636363636364,0.20085402188753118,0.08093937183350203,0.09478748040620076,0.13689352182749043
0.5454545454545454,0.1914105503026011,0.0006431256903564296,0.09738465128824196,0.1281312312695425
0.5545454545454546,0.19446126034514652,0.035118075937155144,0.09559832554738106,0.12999253985663692
0.5636363636363636,0.17210194499135892,0.00014748735241395478,0.10055777818179383,0.11054434870917727
0.5727272727272728,0.17192114975430745,1.4094850782609582e-06,0.09991766239222998,0.10976568015061672
0.5818181818181818,0.18544489432388309,0.0027513883899732898,0.09569819174012796,0.12002811418876315
0.5909090909090909,0.15316911445206816,3.680002923253393e-05,0.10326291115252018,0.09499903142220369
0.6,0.17343884596343104,0.0010323254143542273,0.09717137849298371,0.10885136392012124
0.609090909090909,0.17741546536519417,0.024015980985050957,0.09536911625787138,0.11128003318919846
0.6181818181818182,0.17364029954889743,0.0015459166058713106,0.09560312108935366,0.10765033669954463
0.6272727272727272,0.17219008734162208,0.318405071694342,0.08562587954817115,0.09999729946135458
0.6363636363636364,0.16777185336293982,0.028083787707285413,0.09545139999235797,0.10177905753557527
0.6454545454545454,0.16509829571491963,0.017279659810297904,0.09530707428746608,0.09912585625296125
0.6545454545454545,0.16254508466781087,0.6254317531534853,0.05817104056451584,0.07853839849757588
0.6636363636363636,0.15886416934427966,0.08246557964105182,0.09457865717885079,0.09291625598244269
0.6727272727272727,0.15527472117025648,0.25684869706683977,0.08904677333215026,0.08629913689237835
0.6818181818181818,0.15205808984528116,0.5603692767199245,0.0655580809677022,0.07197431755090708
0.6909090909090908,0.14860938584791258,0.3092196767962941,0.08617839257974629,0.07895985525043187
0.7,0.1449551068103265,0.43083340186862346,0.0777074493136483,0.07148941436131775
0.709090909090909,0.14133829774884016,0.2561750855730978,0.0890376095748546,0.07480396975786585
0.7181818181818181,0.1376104704413468,0.4765599751306224,0.07382217455070866,0.06392997787071472
0.7272727272727272,0.13418362981471865,0.7125548255803621,0.04712324439317035,0.05187350852589771
0.7363636363636363,0.13043264636699808,0.6426345710394782,0.056130165950923426,0.05179200170427629
0.7454545454545454,0.1265781642867485,0.7673497442353198,0.039400491833496434,0.044689727233811434
0.7545454545454545,0.12289817618734453,0.8776039121483068,0.022052433537038625,0.03947222992316381
0.7636363636363636,0.11899401840617606,1.1209389211785592,-0.024759654651814053,0.037071988027728014
0.7727272727272727,0.11500734271364023,0.8631741462948477,0.024476317258672577,0.03474341175953178
0.7818181818181817,0.11092221077598853,0.5269477783720129,0.0689610629850324,0.043940158585158665
0.7909090909090909,0.10698311210451747,1.1504743692290282,-0.03125565069786273,0.03061817854352034
0.7999999999999999,0.10291355418815513,1.2191987651897582,-0.047075501624664805,0.030761326747291484
0.8090909090909091,0.09875273615642718,1.1889106677458552,-0.03998787833049507,0.027410332468581027
0.8181818181818181,0.09469868650323167,1.3624088958815042,-0.08328682691085973,0.03472647042940896
0.8272727272727273,0.09034208205332413,1.1644320805613069,-0.034397434229266166,0.02249915169524748
0.8363636363636363,0.08603969571979815,1.1631230790395788,-0.03409654810060332,0.02051780346404207
0.8454545454545453,0.08171643023540254,1.157387353343732,-0.032812492532729456,0.01850456625852087
0.8545454545454545,0.07736037247606874,1.2907957668323453,-0.06464171936503721,0.022472578173407236
0.8636363636363635,0.07325299382013027,1.4968023897793794,-0.12131791751148781,0.037346385936307624
0.8727272727272727,0.0686871760739028,1.4747826839234703,-0.11481096797929703,0.033523469402191426
0.8818181818181817,0.06432424254102119,1.533302592732462,-0.13234282323100274,0.03818042569115794
0.8909090909090909,0.05955769858991166,1.4807472271117887,-0.11656074627573944,0.03121537948817786
0.8999999999999999,0.05462706275017891,1.2882383977117229,-0.0639952481785428,0.014882468013882755
0.9090909090909091,0.0501432990950575,1.4615711150700048,-0.1109539748324837,0.026836070361372796
0.9181818181818181,0.045398560356406305,1.4663517311641656,-0.11234126658991747,0.02619660782392702
0.9272727272727272,0.0406379717861845,1.4859160780091563,-0.11807694792254868,0.027131361878008214
0.9363636363636363,0.035758723089863054,1.4764129389912906,-0.11527823718403014,0.025301374935596983
0.9454545454545454,0.030905836953899368,1.499026200412153,-0.12196726848403482,0.02681036608898067
0.9545454545454545,0.02595400494661125,1.5014633187674284,-0.12269520864188,0.0264013641037153
0.9636363636363636,0.020954923624626857,1.5072459531898783,-0.12442648587351096,0.026457313958770885
0.9727272727272727,0.015840055495567454,1.4895234770868646,-0.11913986036687543,0.024197549750354833
0.9818181818181817,0.010679828088488654,1.4725351627626815,-0.1141388506077976,0.022199757972699317
0.9909090909090909,0.006074476099368752,1.6213203811173396,-0.16017228477761808,0.03891384755393996
1.0,0.0025003595060538344,1.803239986879175,-0.22359397703868297,0.06575189364487749
